storeid,productid,numInStock
71,805966823208,70
71,317663070530,109
71,894482053097,92
71,483738463713,92
71,418604295928,75
71,421337093409,112
71,388403878360,132
71,939369924082,71
71,139669412174,83
71,547685258313,137
71,203262278452,59
71,529831629045,138
71,839518983686,51
71,925173129386,88
71,572878568883,120
71,554521191996,51
71,400127531270,91
71,642234808130,82
71,838962966418,88
71,769357296879,75
71,208174494479,122
71,450659382698,120
71,419446364450,107
71,706236730898,113
71,330700905340,60
71,127026679653,140
71,172950643766,92
71,732970729968,106
71,549746556299,94
71,608852371253,64
71,375276903331,115
71,741544174664,141
71,814141265887,62
71,803607788754,139
71,210526151030,116
71,861348595761,117
71,875605607431,101
71,400930079611,77
71,679453075525,137
71,547244118460,107
71,516495915668,107
71,534109743798,117
71,134390993040,112
71,199753522658,77
71,457459442332,90
71,490997846898,120
71,775611741635,63
71,482429892907,134
71,300475101700,53
71,558886167633,70
71,453357640486,110
71,103362565865,147
71,702830548447,105
71,952550789390,139
71,199968033019,79
71,994411186239,117
71,167742802915,104
71,286243122717,78
71,919197823026,103
71,836900805029,63
71,568658660566,81
71,516286957430,110
71,435583017631,117
71,334425348148,131
71,722946564026,137
71,716818652888,140
71,316871031375,92
71,173672457176,134
71,467986934495,53
71,576518370019,74
71,308440276732,114
71,108326062706,101
71,996103067914,75
71,816260222588,90
71,697814031389,107
71,312237459250,61
71,509762284879,150
71,646511826677,133
71,234646454745,101
71,833663232208,51
71,383476286895,129
71,187272692439,134
71,633320411611,109
71,413227470171,141
71,349435998924,123
71,314482481265,88
71,425456990082,105
71,979700065093,115
71,904647940449,98
71,518787417161,74
71,660310920540,130
71,754664511022,60
71,578147508823,54
71,696368469198,141
71,916984241291,146
71,284083366181,85
71,274761600136,81
71,272121204465,51
71,528771298719,106
71,118389501460,58
71,144568875894,86
71,882152991390,115
71,945312847530,64
72,636021875565,57
72,418604295928,149
72,349330324726,82
72,103362565865,101
72,132186536765,123
72,578147508823,73
72,887528437482,60
72,250617599940,97
72,899657914264,138
72,608852371253,81
72,962728896848,136
72,339589987290,140
72,129753980851,143
72,863129185304,137
72,207178796787,134
72,534109743798,83
72,421337093409,149
72,673737891943,80
72,862174790606,142
72,527453991710,135
72,776538360607,90
72,750886611187,52
72,252522255166,86
72,518329844939,119
72,902956788286,132
72,836900805029,95
72,569219762080,147
72,126834215166,108
72,334425348148,72
72,290827207620,111
72,453357640486,50
72,722946564026,85
72,152614854189,58
72,816260222588,132
72,923237099384,64
72,117431954043,86
72,108649313374,129
72,698718941817,133
72,642234808130,75
72,113476782830,108
72,457459442332,51
72,925173129386,91
72,982079076090,133
72,488529033803,149
72,398900612810,98
72,144568875894,139
72,603333456348,105
72,516286957430,139
72,528771298719,92
72,308792010934,96
72,264132323061,148
72,859109096191,63
72,132954606361,145
72,523196696835,62
72,168074802141,111
72,495776106616,68
72,986065693858,90
72,274761600136,136
72,769357296879,53
72,146051347589,88
72,630929030795,87
72,373709485267,142
72,381299535788,143
72,265444172694,50
72,508818965558,146
72,939369924082,108
72,894482053097,129
72,732970729968,81
72,187272692439,107
72,893005812666,66
72,180531962334,145
72,246144606961,132
72,108326062706,140
72,765572003296,103
72,261188186216,82
72,199753522658,114
72,389169531271,75
72,786975743876,83
72,140903716305,135
72,629919786056,98
72,633320411611,58
72,316871031375,125
72,525199185853,104
72,618570550236,89
72,721857506010,79
72,330700905340,106
72,643925479319,81
72,411067277447,106
72,600770885624,112
73,473186595371,126
73,514254550616,56
73,696368469198,83
73,750886611187,117
73,290827207620,73
73,776538360607,111
73,516286957430,74
73,765572003296,135
73,349330324726,124
73,925484684473,122
73,986065693858,114
73,862174790606,93
73,336491915536,54
73,108649313374,146
73,140903716305,120
73,508818965558,80
73,377848719039,132
73,904647940449,136
73,420756960291,84
73,199968033019,128
73,636021875565,107
73,152614854189,139
73,467615168772,68
73,679453075525,61
73,317663070530,103
73,144568875894,52
73,803607788754,101
73,868744054130,119
73,297083512852,73
73,709229053555,115
73,314482481265,64
73,173672457176,103
73,189470486214,113
73,421337093409,55
73,167742802915,113
73,706236730898,108
73,334425348148,134
73,589814450967,105
73,861348595761,80
73,199753522658,96
73,486804801433,78
73,308440276732,71
73,103362565865,142
73,882152991390,139
73,629919786056,50
73,740581174440,90
73,718971287692,127
73,334074319971,52
73,264132323061,90
73,379942304309,139
73,322758894316,57
73,227635917829,91
73,139669412174,116
73,877194198700,144
73,563144943925,127
73,916984241291,54
73,523196696835,87
73,569219762080,122
73,252522255166,122
73,786975743876,150
73,769357296879,116
73,568658660566,74
73,770565227675,113
73,457459442332,105
73,384468659793,140
73,814141265887,87
73,444797600349,113
73,518787417161,122
73,450659382698,58
73,836900805029,131
73,578705048123,74
73,554521191996,116
73,127026679653,112
73,590034051433,137
73,506298714832,147
73,893005812666,79
73,286243122717,131
73,132186536765,129
73,859109096191,70
73,716818652888,130
73,67014520356,78
73,838962966418,70
73,380734371410,148
73,250617599940,133
73,312237459250,82
73,567657950596,82
73,411067277447,106
73,483738463713,114
73,982079076090,138
73,741544174664,121
73,771137437634,56
73,388403878360,65
73,702830548447,129
73,702421087613,102
73,375276903331,59
73,633320411611,125
73,945312847530,119
73,996103067914,94
73,511511692317,63
73,557899454410,96
73,923237099384,141
73,527453991710,130
73,400127531270,76
73,556388862616,100
73,896919583724,66
73,389169531271,103
73,944472664850,128
73,308792010934,101
73,979700065093,91
73,697814031389,107
74,457459442332,57
74,140903716305,105
74,173672457176,132
74,139669412174,100
74,349330324726,90
74,836900805029,125
74,261188186216,141
74,126834215166,115
74,389169531271,119
74,786975743876,65
74,334074319971,52
74,272121204465,85
74,633320411611,125
74,863129185304,73
74,702830548447,143
74,679453075525,82
74,696368469198,135
74,643925479319,147
74,159425007904,88
74,557899454410,113
74,252522255166,52
74,322758894316,114
74,450659382698,52
74,364745567029,54
74,754664511022,69
74,506298714832,50
74,816260222588,149
74,308440276732,126
74,939369924082,69
74,528771298719,127
74,718971287692,74
74,962728896848,92
74,590034051433,113
74,108649313374,76
74,589814450967,107
74,945012228482,66
74,400127531270,117
74,482340522139,81
74,839518983686,117
74,246144606961,68
74,409542246104,122
74,297083512852,123
74,334425348148,128
74,205930062465,56
74,300475101700,142
74,312237459250,72
74,529831629045,113
74,234646454745,81
74,833663232208,58
74,419446364450,120
74,603333456348,101
74,563144943925,101
74,925173129386,117
74,629919786056,96
74,765572003296,103
74,578147508823,90
74,649921994715,100
74,435122760857,89
74,375276903331,135
74,516286957430,140
74,979700065093,128
74,896919583724,130
74,933914210509,136
74,814141265887,117
74,127026679653,80
74,290827207620,125
74,558886167633,94
74,514254550616,79
74,168074802141,50
74,414652410482,70
74,692492393712,96
74,630929030795,68
74,511511692317,62
74,488529033803,78
74,208174494479,115
74,871701186034,93
74,642234808130,127
74,132186536765,128
74,996103067914,113
74,67014520356,97
74,882152991390,87
74,435583017631,143
74,877194198700,109
74,868744054130,69
74,986202008726,92
74,536851950801,123
74,210526151030,81
74,421337093409,100
74,925484684473,140
74,549746556299,68
74,174237001203,93
74,982079076090,92
74,547244118460,114
74,769357296879,86
74,952550789390,72
74,383476286895,144
74,430946284790,144
74,419481071217,81
74,525199185853,92
74,483738463713,125
74,722946564026,100
74,152614854189,95
74,146051347589,51
74,673737891943,95
74,379942304309,68
74,716818652888,141
74,400930079611,85
75,721857506010,90
75,679453075525,150
75,349435998924,142
75,869112308003,100
75,771137437634,84
75,274761600136,50
75,839518983686,141
75,962728896848,55
75,118389501460,69
75,409542246104,147
75,414652410482,131
75,339589987290,134
75,132186536765,93
75,334074319971,94
75,896919583724,64
75,618570550236,103
75,482340522139,66
75,534109743798,141
75,948543507361,68
75,174237001203,101
75,516495915668,75
75,516286957430,85
75,272121204465,97
75,159425007904,55
75,919197823026,62
75,775611741635,82
75,373709485267,106
75,349330324726,112
75,419481071217,51
75,457459442332,145
75,172950643766,129
75,525199185853,70
75,384468659793,77
75,576518370019,71
75,654563447110,65
75,290827207620,55
75,698718941817,142
75,199968033019,104
75,660310920540,118
75,861348595761,117
75,300475101700,72
75,863129185304,110
75,246144606961,56
75,129753980851,78
75,547244118460,97
75,511511692317,150
75,167742802915,109
75,776538360607,121
75,364745567029,129
75,379942304309,56
75,986202008726,123
75,418604295928,73
75,398900612810,82
75,234646454745,75
75,381299535788,58
75,126834215166,144
75,435122760857,125
75,923237099384,141
75,210526151030,126
75,152614854189,74
75,882152991390,116
75,887528437482,149
75,716818652888,106
75,893005812666,70
75,425456990082,53
75,567657950596,95
75,473186595371,54
75,740581174440,128
75,875125493289,116
75,902956788286,109
75,786975743876,122
75,108326062706,80
75,509762284879,129
75,453357640486,63
75,189470486214,127
75,180531962334,81
75,413227470171,129
75,871701186034,134
75,308792010934,85
75,996103067914,89
75,649921994715,65
75,569219762080,137
75,899657914264,87
75,482429892907,92
75,998040421944,74
75,933914210509,123
75,754664511022,113
75,986065693858,61
75,696368469198,68
75,227635917829,113
75,146051347589,129
75,384179652400,104
75,308440276732,135
75,979700065093,100
75,108649313374,70
75,486804801433,90
75,467986934495,136
75,377848719039,62
75,205930062465,115
75,945012228482,63
75,558886167633,63
75,467615168772,90
75,563144943925,90
75,173672457176,148
75,894482053097,121
75,862174790606,139
75,528771298719,121
75,383476286895,72
75,722946564026,132
75,838962966418,121
75,741544174664,70
75,578705048123,106
75,828509049873,128
75,868744054130,128
75,490997846898,137
75,572878568883,132
75,749193678427,142
75,709229053555,144
75,430946284790,72
75,633320411611,109
75,316871031375,135
76,896919583724,72
76,590034051433,141
76,902956788286,133
76,312237459250,62
76,265444172694,78
76,873640709962,146
76,679453075525,135
76,509762284879,81
76,227635917829,64
76,234646454745,124
76,654563447110,54
76,696368469198,147
76,833663232208,91
76,945312847530,58
76,381299535788,107
76,383476286895,53
76,636021875565,65
76,566877828296,81
76,203262278452,84
76,882152991390,127
76,877194198700,78
76,364745567029,137
76,578705048123,123
76,547685258313,94
76,697814031389,74
76,411067277447,98
76,379942304309,131
76,419446364450,71
76,732970729968,64
76,893005812666,130
76,740581174440,58
76,435583017631,128
76,317663070530,130
76,113476782830,87
76,786975743876,149
76,996103067914,99
76,803607788754,86
76,770565227675,143
76,814141265887,50
76,589814450967,62
76,409542246104,144
76,749193678427,96
76,144568875894,65
76,608852371253,93
76,816260222588,76
76,861348595761,92
76,132186536765,56
76,482340522139,141
76,316871031375,118
76,430946284790,65
76,875605607431,65
76,174237001203,137
76,962728896848,147
76,511511692317,143
76,117431954043,54
76,754664511022,107
76,274761600136,145
76,939369924082,70
76,482429892907,91
76,709229053555,78
76,941976384328,124
76,643925479319,120
76,863129185304,121
76,189470486214,83
76,435122760857,72
76,127026679653,143
76,514254550616,117
76,775611741635,148
76,525199185853,106
76,308440276732,137
76,108649313374,114
76,576518370019,55
76,453357640486,74
76,986065693858,73
76,702830548447,83
76,839518983686,131
76,769357296879,139
76,750886611187,75
76,899657914264,74
76,919197823026,147
76,167742802915,89
76,384179652400,142
76,646511826677,81
76,176404904473,90
76,600770885624,56
76,349330324726,81
77,134390993040,55
77,334074319971,99
77,272121204465,109
77,769357296879,117
77,322758894316,99
77,578147508823,69
77,482340522139,61
77,869112308003,138
77,377848719039,71
77,373709485267,92
77,457459442332,92
77,786975743876,79
77,525199185853,96
77,933914210509,78
77,189470486214,85
77,875605607431,83
77,349330324726,141
77,411067277447,62
77,962728896848,67
77,557899454410,87
77,803607788754,136
77,103362565865,134
77,388403878360,71
77,518787417161,113
77,227635917829,54
77,945012228482,74
77,495776106616,72
77,108649313374,94
77,208174494479,88
77,412348931569,78
77,129753980851,135
77,67014520356,89
77,286243122717,135
77,467986934495,87
77,126834215166,87
77,108326062706,123
77,140903716305,65
77,590034051433,76
77,749625390019,67
77,210526151030,76
77,979700065093,141
77,721857506010,122
77,654563447110,98
77,450659382698,111
77,941976384328,78
77,706236730898,65
77,923237099384,125
77,902956788286,112
77,904647940449,134
77,419481071217,76
77,697814031389,81
77,563144943925,100
77,998040421944,116
77,435122760857,150
77,234646454745,60
77,702830548447,123
77,608852371253,126
77,871701186034,102
77,569219762080,111
77,400930079611,118
77,770565227675,80
77,568658660566,128
77,939369924082,140
77,194144382996,62
77,636021875565,90
77,159425007904,77
77,740581174440,96
77,646511826677,142
77,952550789390,84
77,113476782830,53
77,838962966418,59
77,816260222588,94
77,529831629045,93
77,364745567029,135
77,863129185304,79
77,349435998924,55
77,696368469198,58
77,139669412174,137
77,919197823026,116
77,709229053555,70
77,859109096191,142
77,882152991390,96
77,618570550236,69
77,425456990082,63
77,176404904473,142
77,527453991710,148
77,836900805029,58
77,506298714832,90
77,805966823208,94
77,554521191996,105
77,875125493289,110
78,999543417737,68
78,948543507361,128
78,862174790606,128
78,838962966418,61
78,154554749200,147
78,272121204465,58
78,140903716305,98
78,265444172694,132
78,330700905340,148
78,732970729968,92
78,944472664850,50
78,590034051433,113
78,833663232208,58
78,457459442332,64
78,336491915536,117
78,859109096191,80
78,643925479319,121
78,118389501460,99
78,486804801433,95
78,207178796787,101
78,692492393712,59
78,877194198700,99
78,642234808130,92
78,709229053555,124
78,982079076090,78
78,467986934495,56
78,578705048123,76
78,740581174440,141
78,339589987290,123
78,187272692439,127
78,152614854189,100
78,174237001203,93
78,308440276732,119
78,765572003296,60
78,527453991710,123
78,284083366181,64
78,578147508823,59
78,849681336901,130
78,373709485267,125
78,576518370019,112
78,618570550236,69
78,630929030795,54
78,979700065093,53
78,414652410482,68
78,383476286895,122
78,425456990082,144
78,904647940449,127
78,297083512852,125
